customerID,Churn,Contract,PaperlessBilling,PaymentMethod,PhoneService,MultipleLines,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Monthly,Total,churn_bin,qtd_servicos,tenure_faixa
1177-XZBJL,No,One Year,0,Bank Transfer (Automatic),1,1,Male,0,1,1,53,Dsl,1,1,0,1,0,0,64.15,3491.55,0.0,3.0,49–72
1178-PZGAB,No,One Year,0,Credit Card (Automatic),1,0,Female,0,0,0,19,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.25,383.65,0.0,,13–24
1179-INLAT,No,One Year,1,Mailed Check,1,0,Male,0,0,0,3,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.45,69.25,0.0,,0–12
1183-CANVH,No,One Year,0,Bank Transfer (Automatic),1,0,Female,0,1,0,23,Dsl,0,0,0,1,1,0,60.0,1347.15,0.0,2.0,13–24
1184-PJVDB,Yes,Month-To-Month,1,Electronic Check,1,0,Male,0,1,0,10,Fiber Optic,0,0,0,0,1,0,79.95,857.2,1.0,1.0,0–12
1187-WILMM,No,Two Year,1,Credit Card (Automatic),1,1,Male,0,1,1,63,Dsl,1,1,1,1,1,1,89.4,5597.65,0.0,6.0,49–72
1193-RTSLK,Yes,Month-To-Month,1,Credit Card (Automatic),1,0,Female,0,0,0,38,Fiber Optic,1,1,1,0,0,0,83.9,3233.6,1.0,3.0,25–48
1194-BHJYC,No,Two Year,1,Mailed Check,0,No Phone Service,Male,0,1,0,61,Dsl,1,0,1,1,1,1,62.15,3778.85,0.0,5.0,49–72
1194-HVAIF,No,Month-To-Month,0,Credit Card (Automatic),1,1,Female,0,1,0,27,Fiber Optic,0,0,0,0,1,1,95.0,2462.55,0.0,2.0,25–48
1194-SPVSP,No,Month-To-Month,0,Bank Transfer (Automatic),1,0,Male,0,0,0,1,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.65,19.65,0.0,,0–12
1195-OIYEJ,Yes,Month-To-Month,1,Electronic Check,1,0,Male,0,0,0,13,Fiber Optic,0,0,0,0,1,1,91.1,1135.7,1.0,2.0,13–24
1195-UQFHQ,,One Year,0,Electronic Check,1,1,Male,0,0,0,61,Fiber Optic,1,0,1,0,1,1,104.0,6363.45,,4.0,49–72
1196-AMORA,Yes,Month-To-Month,0,Electronic Check,1,1,Male,0,0,0,7,Fiber Optic,0,0,0,0,0,0,73.6,520.0,1.0,0.0,0–12
1197-BVMVG,No,Month-To-Month,1,Electronic Check,1,1,Female,1,0,0,4,Fiber Optic,0,0,0,0,0,0,74.45,294.45,0.0,0.0,0–12
1200-TUZHR,No,Month-To-Month,0,Electronic Check,1,1,Female,1,0,0,8,Fiber Optic,0,0,0,0,0,1,85.2,695.75,0.0,1.0,0–12
1202-KKGFU,No,Month-To-Month,0,Bank Transfer (Automatic),1,0,Female,0,1,0,12,Dsl,1,0,0,1,0,0,54.2,690.5,0.0,2.0,0–12
1205-WNWPJ,Yes,Month-To-Month,1,Mailed Check,1,0,Female,0,0,0,7,Dsl,0,0,0,1,1,0,59.5,415.95,1.0,2.0,0–12
1206-EHBDD,No,Two Year,0,Bank Transfer (Automatic),1,0,Female,0,1,0,56,Fiber Optic,1,0,1,0,0,0,80.3,4513.65,0.0,2.0,49–72
1207-BLKSA,No,Two Year,0,Mailed Check,1,1,Female,0,1,1,52,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,23.05,1255.1,0.0,,49–72
1208-DNHLN,Yes,One Year,1,Credit Card (Automatic),1,1,Male,0,1,1,23,Dsl,0,0,0,0,0,0,48.35,1067.15,1.0,0.0,13–24
1208-NBVFH,No,Month-To-Month,1,Electronic Check,1,0,Male,0,1,1,20,Dsl,0,0,1,0,0,0,49.6,939.8,0.0,1.0,13–24
1209-VFFOC,No,Two Year,1,Mailed Check,0,No Phone Service,Male,0,1,1,68,Dsl,1,1,1,1,0,1,56.4,3948.45,0.0,5.0,49–72
1212-GLHMD,No,Month-To-Month,1,Mailed Check,1,0,Male,0,0,0,3,Fiber Optic,1,0,0,0,0,1,86.05,244.85,0.0,2.0,0–12
1213-NGCUN,Yes,Month-To-Month,1,Bank Transfer (Automatic),1,0,Female,0,0,0,6,Dsl,0,0,0,1,0,0,49.65,267.35,1.0,1.0,0–12
1215-EXRMO,No,Two Year,0,Mailed Check,1,0,Male,0,1,0,50,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.55,1067.65,0.0,,49–72
1215-FIGMP,No,Month-To-Month,1,Bank Transfer (Automatic),1,1,Male,0,0,0,60,Fiber Optic,0,1,0,0,1,0,89.9,5450.7,0.0,2.0,49–72
1215-VFYVK,No,Month-To-Month,0,Mailed Check,0,No Phone Service,Female,0,0,0,4,Dsl,1,0,1,1,0,1,48.25,202.25,0.0,4.0,0–12
1216-BGTSP,No,Month-To-Month,1,Credit Card (Automatic),1,1,Male,0,0,0,45,Fiber Optic,1,0,1,1,1,1,108.45,4964.7,0.0,5.0,25–48
1216-JWVUX,No,Month-To-Month,1,Electronic Check,1,0,Male,0,1,1,25,Fiber Optic,0,1,0,0,0,0,75.5,1901.05,0.0,1.0,25–48
1217-VASWC,No,One Year,1,Bank Transfer (Automatic),1,0,Male,1,1,0,43,Fiber Optic,0,1,1,0,1,1,100.55,4304.0,0.0,4.0,25–48
1218-VKFPE,Yes,Month-To-Month,0,Mailed Check,1,0,Female,0,1,1,12,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.0,233.55,1.0,,0–12
1219-NNDDO,No,Month-To-Month,1,Electronic Check,1,1,Female,0,0,0,9,Fiber Optic,0,0,0,0,0,0,76.85,663.55,0.0,0.0,0–12
1221-GHZEP,No,Two Year,1,Mailed Check,1,0,Female,0,0,0,62,Dsl,1,0,0,1,0,1,65.1,3846.75,0.0,3.0,49–72
1222-KJNZD,No,Month-To-Month,1,Bank Transfer (Automatic),1,0,Male,0,1,1,40,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.4,745.3,0.0,,25–48
1222-LRYKO,No,Month-To-Month,0,Mailed Check,1,1,Male,0,0,1,6,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,26.35,184.05,0.0,,0–12
1223-UNPKS,No,Two Year,0,Mailed Check,1,0,Male,0,1,1,20,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.05,400.0,0.0,,13–24
1226-IENZN,No,Month-To-Month,1,Electronic Check,1,0,Male,1,0,0,16,Fiber Optic,0,0,0,0,0,1,78.75,1218.25,0.0,1.0,13–24
1226-JZNKR,No,One Year,0,Electronic Check,1,0,Female,0,1,1,8,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.8,160.05,0.0,,0–12
1226-UDFZR,Yes,Month-To-Month,1,Mailed Check,1,0,Female,0,0,0,2,Dsl,0,1,0,0,0,0,49.6,114.7,1.0,1.0,0–12
1227-UDMZR,No,Two Year,1,Bank Transfer (Automatic),1,1,Female,0,1,0,72,Dsl,1,1,1,1,1,1,91.15,6637.9,0.0,6.0,49–72
1228-FZFRV,Yes,Month-To-Month,0,Credit Card (Automatic),1,1,Male,0,1,1,50,Fiber Optic,1,0,1,0,1,1,105.95,5341.8,1.0,4.0,49–72
1228-ZLNBX,No,Month-To-Month,0,Mailed Check,1,1,Male,0,0,0,21,Fiber Optic,0,0,0,0,0,0,75.3,1570.7,0.0,0.0,13–24
1229-RCALF,No,One Year,1,Electronic Check,1,1,Female,0,1,0,64,Fiber Optic,1,1,1,1,1,1,115.0,7396.15,0.0,6.0,49–72
1230-QAJDW,No,Month-To-Month,1,Mailed Check,1,1,Male,0,0,0,3,Dsl,0,0,0,1,1,0,65.25,209.9,0.0,2.0,0–12
1231-YNDEK,No,Two Year,1,Bank Transfer (Automatic),1,0,Male,0,0,0,58,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.15,1035.5,0.0,,49–72
1232-TPUYA,,Month-To-Month,1,Electronic Check,1,0,Female,1,1,0,1,Fiber Optic,0,0,0,0,0,0,69.55,69.55,,0.0,0–12
1235-GPKNS,,Month-To-Month,0,Mailed Check,1,0,Female,0,0,1,5,Dsl,0,0,0,0,0,0,46.0,221.7,,0.0,0–12
1236-WFCDV,Yes,Month-To-Month,0,Credit Card (Automatic),1,0,Male,1,0,0,14,Fiber Optic,0,0,0,0,1,1,90.45,1266.1,1.0,2.0,13–24
1237-WIYYZ,No,Month-To-Month,1,Mailed Check,1,0,Female,0,0,0,18,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.55,389.25,0.0,,13–24
1240-HCBOH,No,Two Year,1,Mailed Check,1,1,Female,0,0,0,67,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,26.1,1759.55,0.0,,49–72
1240-KNSEZ,Yes,Month-To-Month,1,Mailed Check,1,0,Male,0,0,0,1,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.1,20.1,1.0,,0–12
1241-EZFMJ,No,Two Year,0,Bank Transfer (Automatic),1,1,Male,0,1,0,61,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,25.45,1538.6,0.0,,49–72
1241-FPMOF,No,Two Year,0,Mailed Check,1,0,Male,0,0,0,52,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.65,1025.05,0.0,,49–72
1245-HARPS,No,Two Year,0,Mailed Check,1,0,Female,0,1,0,14,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.4,292.4,0.0,,13–24
1247-QBVSH,No,Month-To-Month,0,Mailed Check,1,0,Female,0,1,1,43,Dsl,0,1,0,0,0,0,50.2,2169.4,0.0,1.0,25–48
1248-DYXUB,No,Two Year,0,Mailed Check,1,1,Male,0,1,1,52,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.8,1229.1,0.0,,49–72
1251-KRREG,Yes,Month-To-Month,1,Mailed Check,1,1,Male,0,0,0,2,Dsl,0,1,0,0,0,0,54.4,114.1,1.0,1.0,0–12
1251-STYSZ,No,Month-To-Month,1,Electronic Check,1,1,Female,1,0,0,4,Fiber Optic,1,0,0,0,0,0,80.25,303.7,0.0,1.0,0–12
1254-IZEYF,Yes,Month-To-Month,1,Electronic Check,1,1,Female,1,0,0,31,Fiber Optic,0,1,0,0,1,1,99.95,3186.65,1.0,3.0,25–48
1257-SXUXQ,No,Month-To-Month,0,Mailed Check,1,0,Male,0,1,1,5,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.45,86.05,0.0,,0–12
1258-YMZNM,No,One Year,1,Bank Transfer (Automatic),1,1,Female,1,0,0,27,Fiber Optic,1,1,1,0,1,1,110.5,2857.6,0.0,5.0,25–48
1260-TTRXI,Yes,Month-To-Month,0,Electronic Check,1,0,Male,0,0,0,4,Dsl,0,0,0,0,0,1,54.3,195.3,1.0,1.0,0–12
1261-FWTTE,No,Month-To-Month,1,Bank Transfer (Automatic),0,No Phone Service,Male,1,0,0,23,Dsl,0,0,0,0,0,1,34.65,768.45,0.0,1.0,13–24
1262-OPMFY,Yes,Month-To-Month,1,Bank Transfer (Automatic),1,0,Female,0,1,0,9,Fiber Optic,0,0,1,0,0,0,75.75,655.9,1.0,1.0,0–12
1264-BYWMS,Yes,Month-To-Month,1,Electronic Check,1,1,Male,0,0,0,55,Fiber Optic,0,0,0,0,1,1,96.8,5283.95,1.0,2.0,49–72
1264-FUHCX,No,One Year,1,Credit Card (Automatic),0,No Phone Service,Female,0,1,0,49,Dsl,0,1,0,1,1,1,56.3,2780.6,0.0,4.0,49–72
1265-BCFEO,No,Two Year,1,Bank Transfer (Automatic),1,1,Female,0,1,0,71,Dsl,0,0,1,1,1,1,80.45,5662.25,0.0,4.0,49–72
1265-HVPZB,No,One Year,0,Credit Card (Automatic),1,0,Male,0,1,0,59,Dsl,1,1,1,0,1,0,66.4,3958.2,0.0,4.0,49–72
1265-XTECC,Yes,One Year,1,Credit Card (Automatic),1,1,Female,1,1,0,68,Fiber Optic,1,1,0,0,0,1,96.55,6581.9,1.0,3.0,49–72
1265-ZFOSD,No,Two Year,1,Mailed Check,1,1,Female,0,1,0,64,Dsl,1,1,1,1,0,1,81.3,5129.3,0.0,5.0,49–72
1266-NZYUI,No,Two Year,0,Bank Transfer (Automatic),1,1,Female,0,1,1,72,Dsl,1,0,1,1,0,0,66.85,4758.8,0.0,3.0,49–72
1268-ASBGA,Yes,Month-To-Month,1,Credit Card (Automatic),1,1,Female,1,1,0,16,Fiber Optic,0,0,0,0,0,1,85.35,1375.15,1.0,1.0,13–24
1268-VSSGL,,Month-To-Month,0,Electronic Check,1,0,Male,0,1,0,4,Fiber Optic,0,0,0,0,0,0,70.5,294.2,,0.0,0–12
1269-FOYWN,No,One Year,0,Bank Transfer (Automatic),1,0,Male,0,1,1,44,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.0,860.85,0.0,,25–48
1270-XKUCC,No,Two Year,0,Mailed Check,1,0,Female,0,1,1,30,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.7,599.25,0.0,,25–48
1271-SJBGZ,Yes,Month-To-Month,1,Electronic Check,0,No Phone Service,Male,1,0,0,12,Dsl,0,0,1,1,0,1,43.65,526.95,1.0,3.0,0–12
1271-UODNO,No,Two Year,1,Credit Card (Automatic),1,1,Male,0,0,0,39,Dsl,0,0,0,1,0,0,53.85,2200.7,0.0,1.0,25–48
1272-ILHFG,No,One Year,0,Mailed Check,1,0,Male,0,1,1,15,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.65,332.65,0.0,,13–24
1273-MTETI,Yes,Month-To-Month,1,Electronic Check,1,1,Female,1,0,0,4,Fiber Optic,0,0,1,0,0,1,88.85,372.45,1.0,2.0,0–12
1282-IHQAC,No,One Year,1,Credit Card (Automatic),0,No Phone Service,Male,1,0,0,70,Dsl,0,1,1,0,1,0,44.05,3011.65,0.0,3.0,49–72
1285-OKIPP,Yes,Month-To-Month,0,Electronic Check,1,0,Male,0,0,0,1,Fiber Optic,0,0,0,0,0,1,79.9,79.9,1.0,1.0,0–12
1289-RKJJR,,Month-To-Month,0,Electronic Check,1,0,Male,0,0,0,28,Fiber Optic,0,0,1,1,0,1,91.0,2626.15,,3.0,25–48
1291-CUOCY,No,Two Year,1,Credit Card (Automatic),1,1,Male,0,1,0,72,Fiber Optic,0,1,1,1,1,1,110.6,7962.2,0.0,5.0,49–72
1293-BSEUN,No,Two Year,1,Mailed Check,1,0,Female,0,1,1,72,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.7,1482.3,0.0,,49–72
1293-HHSHJ,No,One Year,0,Mailed Check,1,0,Female,0,0,0,35,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,21.1,741.0,0.0,,25–48
1297-VQDRP,No,One Year,1,Credit Card (Automatic),1,1,Male,1,1,1,68,Fiber Optic,0,0,1,1,1,1,107.15,7379.8,0.0,4.0,49–72
1298-PHBTI,No,Two Year,1,Electronic Check,1,1,Male,0,1,1,71,Fiber Optic,0,1,0,1,0,0,84.8,6152.4,0.0,2.0,49–72
1299-AURJA,No,Two Year,0,Bank Transfer (Automatic),1,1,Female,0,1,1,70,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.7,1685.9,0.0,,49–72
1301-LOPVR,No,One Year,1,Credit Card (Automatic),0,No Phone Service,Male,0,1,1,29,Dsl,1,1,1,1,0,1,55.35,1636.95,0.0,5.0,25–48
1302-TPUBN,No,Two Year,0,Bank Transfer (Automatic),1,0,Male,0,0,0,66,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.35,1240.8,0.0,,49–72
1302-UHBDD,No,Month-To-Month,0,Electronic Check,1,0,Male,1,0,0,20,Fiber Optic,0,0,0,0,1,1,89.95,1648.45,0.0,2.0,13–24
1303-SRDOK,No,Two Year,1,Credit Card (Automatic),1,0,Female,0,1,1,55,Fiber Optic,0,0,0,0,0,0,69.05,3842.6,0.0,0.0,49–72
1304-BCCFO,No,Month-To-Month,1,Mailed Check,1,0,Male,0,1,0,9,Dsl,0,0,1,0,1,1,70.05,564.4,0.0,3.0,0–12
1304-NECVQ,Yes,Month-To-Month,1,Electronic Check,1,1,Female,1,0,0,2,Fiber Optic,0,0,1,0,0,0,78.55,149.55,1.0,1.0,0–12
1304-SEGFY,No,Two Year,1,Electronic Check,1,1,Female,0,1,0,72,Fiber Optic,0,0,1,0,1,1,97.85,6841.3,0.0,3.0,49–72
1306-RPWXZ,No,Two Year,0,Credit Card (Automatic),1,0,Female,0,0,1,49,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.45,1024.65,0.0,,49–72
1307-ATKGB,No,Month-To-Month,1,Electronic Check,1,0,Male,0,0,0,24,Fiber Optic,0,1,1,0,0,1,89.55,2187.15,0.0,3.0,13–24
1307-TVUFB,No,Month-To-Month,1,Bank Transfer (Automatic),1,1,Male,1,0,0,42,Fiber Optic,0,1,0,0,0,0,79.35,3344.1,0.0,1.0,25–48
1309-BXVOQ,Yes,Month-To-Month,1,Electronic Check,1,1,Male,0,1,0,21,Fiber Optic,0,0,1,1,1,1,106.1,2249.95,1.0,4.0,13–24
1309-XGFSN,No,One Year,1,Electronic Check,1,1,Male,1,1,1,52,Dsl,0,1,1,0,1,1,80.85,4079.55,0.0,4.0,49–72
1310-QRITU,No,Month-To-Month,1,Electronic Check,1,1,Female,0,0,0,18,Dsl,0,0,0,0,0,0,50.3,913.3,0.0,0.0,13–24
1314-HQHAL,,Two Year,0,Credit Card (Automatic),1,0,Male,0,0,0,58,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.3,1131.5,,,49–72
1319-YLZJG,No,Month-To-Month,1,Electronic Check,1,0,Male,0,1,0,12,Fiber Optic,1,1,1,0,0,0,84.6,959.9,0.0,3.0,0–12
1320-GVNHT,No,Two Year,1,Credit Card (Automatic),1,1,Male,0,1,1,72,Fiber Optic,1,1,1,0,1,1,108.4,7767.25,0.0,5.0,49–72
1320-HTRDR,Yes,Month-To-Month,1,Electronic Check,1,1,Female,0,0,0,3,Fiber Optic,0,0,0,0,0,0,75.5,220.6,1.0,0.0,0–12
1320-REHCS,No,Month-To-Month,1,Electronic Check,1,1,Male,1,0,0,52,Fiber Optic,0,1,1,1,1,1,110.75,5832.0,0.0,5.0,49–72
1322-AGOQM,Yes,Month-To-Month,0,Bank Transfer (Automatic),0,No Phone Service,Male,0,0,0,46,Dsl,0,1,0,0,0,0,30.3,1380.1,1.0,1.0,25–48
1323-OOEPC,Yes,Month-To-Month,1,Credit Card (Automatic),1,1,Female,0,1,0,53,Fiber Optic,0,1,0,0,1,1,98.4,5149.5,1.0,3.0,49–72
1324-NLTJE,Yes,Month-To-Month,0,Credit Card (Automatic),1,1,Female,1,0,0,15,Dsl,0,0,0,1,0,0,55.0,757.1,1.0,1.0,13–24
1325-USMEC,No,Two Year,1,Credit Card (Automatic),1,1,Male,0,1,0,70,Fiber Optic,1,1,1,0,1,0,99.35,6944.5,0.0,4.0,49–72
1328-EUZHC,No,Two Year,0,Mailed Check,1,0,Female,0,1,0,18,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.1,370.5,0.0,,13–24
1329-VHWNP,No,Month-To-Month,0,Bank Transfer (Automatic),0,No Phone Service,Female,0,0,0,7,Dsl,0,0,0,0,0,0,25.05,189.95,0.0,0.0,0–12
1333-PBMXB,No,One Year,1,Bank Transfer (Automatic),1,1,Female,0,1,1,54,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.75,1342.15,0.0,,49–72
1334-FJSVR,Yes,Month-To-Month,1,Electronic Check,0,No Phone Service,Male,0,0,0,1,Dsl,0,0,0,0,0,0,24.25,24.25,1.0,0.0,0–12
1334-PDUKM,No,One Year,0,Credit Card (Automatic),1,1,Female,0,1,0,68,Fiber Optic,0,1,1,0,0,0,86.45,5762.95,0.0,2.0,49–72
1335-HQMKX,No,One Year,1,Electronic Check,1,1,Female,0,1,0,72,Fiber Optic,0,1,1,0,1,1,101.35,7323.15,0.0,4.0,49–72
1335-MXCSE,No,Two Year,1,Credit Card (Automatic),1,0,Male,0,1,1,55,Dsl,0,0,1,1,0,0,55.25,3119.9,0.0,2.0,49–72
1335-NTIUC,No,Month-To-Month,1,Electronic Check,0,No Phone Service,Male,0,0,0,9,Dsl,0,0,0,0,0,0,24.95,190.25,0.0,0.0,0–12
1336-EZFZY,No,Month-To-Month,0,Mailed Check,1,0,Female,0,0,0,4,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.05,83.3,0.0,,0–12
1337-BOZWO,No,One Year,0,Credit Card (Automatic),0,No Phone Service,Male,0,1,1,18,Dsl,0,1,1,0,1,0,46.4,812.4,0.0,3.0,13–24
1338-CECEE,No,One Year,0,Bank Transfer (Automatic),1,1,Male,0,1,1,41,Dsl,0,1,1,0,1,0,68.5,2839.95,0.0,3.0,25–48
1342-JPNKI,Yes,Month-To-Month,1,Bank Transfer (Automatic),1,1,Male,0,0,0,10,Fiber Optic,0,0,0,0,1,0,86.05,834.1,1.0,1.0,0–12
1343-EHPYB,Yes,Month-To-Month,1,Electronic Check,1,1,Male,0,1,0,63,Fiber Optic,0,1,1,0,1,1,103.4,6603.0,1.0,4.0,49–72
1345-GKDZZ,No,Month-To-Month,0,Mailed Check,1,0,Male,0,0,1,6,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.55,128.6,0.0,,0–12
1345-ZUKID,No,One Year,0,Mailed Check,1,0,Male,0,0,0,14,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.35,324.8,0.0,,13–24
1346-PJWTK,No,Month-To-Month,0,Credit Card (Automatic),1,0,Male,0,1,0,61,Fiber Optic,0,1,1,1,0,1,94.15,5731.85,0.0,4.0,49–72
1346-UFHAX,No,Month-To-Month,1,Credit Card (Automatic),1,1,Female,0,0,0,13,Fiber Optic,1,0,0,0,0,0,80.0,1029.35,0.0,1.0,13–24
1347-KTTTA,No,One Year,1,Credit Card (Automatic),1,0,Male,0,1,0,64,Fiber Optic,0,1,1,1,1,1,102.45,6654.1,0.0,5.0,49–72
1349-WXNGG,Yes,Month-To-Month,0,Bank Transfer (Automatic),1,0,Male,0,0,0,1,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.05,20.05,1.0,,0–12
1352-HNSAW,No,Two Year,1,Bank Transfer (Automatic),1,1,Female,0,1,1,72,Fiber Optic,1,1,1,1,1,1,115.6,8220.4,0.0,6.0,49–72
1352-VHKAJ,No,Month-To-Month,0,Bank Transfer (Automatic),1,1,Male,0,1,1,27,Dsl,0,0,0,1,1,1,71.6,1957.1,0.0,3.0,25–48
1353-GHZOS,No,One Year,1,Bank Transfer (Automatic),1,0,Male,0,1,0,22,Dsl,1,0,0,0,1,0,59.75,1374.35,0.0,2.0,13–24
1353-LJWEM,No,Month-To-Month,1,Electronic Check,1,0,Male,0,0,0,11,Dsl,0,1,1,1,0,0,60.9,688.5,0.0,3.0,0–12
1354-YZFNB,No,Two Year,0,Credit Card (Automatic),1,0,Male,0,1,1,4,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.55,68.8,0.0,,0–12
1355-KUSBG,No,Month-To-Month,0,Electronic Check,1,1,Female,0,1,1,7,Dsl,0,0,0,0,0,0,48.8,349.8,0.0,0.0,0–12
1356-MKYSK,No,Month-To-Month,0,Credit Card (Automatic),1,0,Male,0,0,0,6,Dsl,1,0,1,1,1,1,78.65,483.3,0.0,5.0,0–12
1357-BIJKI,No,One Year,1,Electronic Check,1,1,Male,0,1,0,50,Fiber Optic,0,1,0,0,1,1,98.25,4858.7,0.0,3.0,49–72
1357-MVDOZ,No,Month-To-Month,1,Bank Transfer (Automatic),1,0,Male,0,1,1,11,Dsl,0,0,1,0,1,0,59.65,683.25,0.0,2.0,0–12
1360-JYXKQ,No,One Year,1,Electronic Check,1,0,Female,1,1,0,54,Fiber Optic,0,0,1,1,1,1,99.1,5437.1,0.0,4.0,49–72
1360-RCYRT,No,Month-To-Month,1,Bank Transfer (Automatic),0,No Phone Service,Male,0,1,1,23,Dsl,0,0,0,1,0,0,30.35,678.75,0.0,1.0,13–24
1360-XFJMR,No,One Year,1,Credit Card (Automatic),1,1,Female,0,1,0,67,Fiber Optic,0,1,1,1,1,1,109.7,7344.45,0.0,5.0,49–72
1363-TXLSL,Yes,Month-To-Month,1,Electronic Check,1,0,Male,1,1,0,1,Fiber Optic,0,0,0,0,0,0,70.3,70.3,1.0,0.0,0–12
1370-AQYEM,,Month-To-Month,1,Mailed Check,1,0,Male,0,1,1,5,Fiber Optic,1,0,1,0,0,1,90.35,434.5,,3.0,0–12
1370-GGAWX,No,One Year,1,Electronic Check,1,1,Female,0,0,0,46,Fiber Optic,0,1,1,0,0,1,94.15,4408.45,0.0,3.0,25–48
1371-OJCEK,No,One Year,0,Bank Transfer (Automatic),1,1,Female,0,0,0,48,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.35,1133.7,0.0,,25–48
1371-WEPDS,No,One Year,0,Electronic Check,1,0,Male,1,1,0,40,Dsl,0,0,0,0,0,1,55.8,2283.3,0.0,1.0,25–48
1373-ORVIZ,Yes,Month-To-Month,1,Electronic Check,1,1,Female,0,1,1,11,Dsl,0,0,0,1,0,1,66.35,740.8,1.0,2.0,0–12
1374-DMZUI,Yes,Month-To-Month,1,Electronic Check,1,1,Female,1,0,0,4,Fiber Optic,0,0,0,0,1,1,94.3,424.45,1.0,2.0,0–12
1376-HHBDV,No,Month-To-Month,1,Mailed Check,1,0,Female,0,0,0,30,Dsl,1,0,0,0,0,0,48.8,1536.75,0.0,1.0,25–48
1379-FRVEB,No,Month-To-Month,1,Electronic Check,1,1,Male,0,0,1,15,Fiber Optic,0,1,0,0,1,0,91.0,1430.05,0.0,2.0,13–24
1383-EZRWL,Yes,Month-To-Month,0,Mailed Check,1,0,Female,0,0,0,7,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.05,164.85,1.0,,0–12
1384-RCUXW,No,Month-To-Month,1,Mailed Check,1,1,Male,0,0,0,16,Fiber Optic,0,1,0,0,0,0,80.55,1248.9,0.0,1.0,13–24
1385-TQOZW,No,Month-To-Month,1,Credit Card (Automatic),1,0,Female,0,0,0,9,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.45,147.55,0.0,,0–12
1386-ZIKUV,No,Month-To-Month,1,Mailed Check,1,0,Male,0,0,0,7,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,18.95,130.55,0.0,,0–12
1389-CXMLU,Yes,Month-To-Month,0,Electronic Check,1,1,Male,1,0,0,3,Fiber Optic,0,0,1,0,1,0,91.05,289.1,1.0,2.0,0–12
